CountyFIPS,DataCategory,DataType,HUC,OrganizationIdentifier,ReportIdentifier,ReportUnitIdentifier,ReportUnitName,State,WaDEURLAddress
16033,DETAIL,ALLOCATION,170402140602,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402140603,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402140605,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402140606,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402140607,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402150201,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402150206,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402150504,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402170202,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170501140203,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16043,DETAIL,ALLOCATION,170402020304,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16043,DETAIL,ALLOCATION,170402020403,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16043,DETAIL,ALLOCATION,170402030401,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16043,DETAIL,ALLOCATION,170402030500,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16043,DETAIL,ALLOCATION,170402140106,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16043,DETAIL,ALLOCATION,170402140107,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16043,DETAIL,ALLOCATION,170402140501,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16043,DETAIL,ALLOCATION,170402140502,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16043,DETAIL,ALLOCATION,170402140503,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16043,DETAIL,ALLOCATION,170402140601,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16043,DETAIL,ALLOCATION,170402140606,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16043,DETAIL,ALLOCATION,170402140607,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16043,DETAIL,ALLOCATION,170402140608,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16051,DETAIL,ALLOCATION,170402010200,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16051,DETAIL,ALLOCATION,170402010301,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16051,DETAIL,ALLOCATION,170402030500,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16051,DETAIL,ALLOCATION,170402080502,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16051,DETAIL,ALLOCATION,170402140405,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16051,DETAIL,ALLOCATION,170402140501,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16051,DETAIL,ALLOCATION,170402140502,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16051,DETAIL,ALLOCATION,170402140503,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16051,DETAIL,ALLOCATION,170402140605,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16051,DETAIL,ALLOCATION,170402140606,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16051,DETAIL,ALLOCATION,170402140608,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16051,DETAIL,ALLOCATION,170402140609,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16051,DETAIL,ALLOCATION,170402140701,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16051,DETAIL,ALLOCATION,170402140702,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16051,DETAIL,ALLOCATION,170402140703,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16051,DETAIL,ALLOCATION,170402140704,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16051,DETAIL,ALLOCATION,170402150206,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16051,DETAIL,ALLOCATION,170402150407,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16051,DETAIL,ALLOCATION,170402150408,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16051,DETAIL,ALLOCATION,170402150503,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16051,DETAIL,ALLOCATION,170402150504,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16051,DETAIL,ALLOCATION,170402150505,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16051,DETAIL,ALLOCATION,170402150603,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16051,DETAIL,ALLOCATION,170402150606,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
,DETAIL,ALLOCATION,,IDWR,2016,31,Camas Creek - Mud Lake Area,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402160109,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402160201,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402160202,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402160203,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402160303,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402140402,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402150101,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402150102,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402150103,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402150104,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402150105,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402150201,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402150202,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402150203,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402150204,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402150205,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402150206,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402150301,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402150302,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402150303,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402150304,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402150401,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402150402,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402150403,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402150404,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402150405,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402150406,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402150407,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402150408,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402150501,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402160105,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402160110,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402160201,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402160202,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402160203,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402160204,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16033,DETAIL,ALLOCATION,170402160302,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16051,DETAIL,ALLOCATION,170402150404,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16051,DETAIL,ALLOCATION,170402150406,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16051,DETAIL,ALLOCATION,170402150407,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16051,DETAIL,ALLOCATION,170402150408,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16059,DETAIL,ALLOCATION,170402150402,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16059,DETAIL,ALLOCATION,170402160101,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16059,DETAIL,ALLOCATION,170402160102,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16059,DETAIL,ALLOCATION,170402160103,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16059,DETAIL,ALLOCATION,170402160104,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16059,DETAIL,ALLOCATION,170402160105,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16059,DETAIL,ALLOCATION,170402160106,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16059,DETAIL,ALLOCATION,170402160107,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16059,DETAIL,ALLOCATION,170402160108,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16059,DETAIL,ALLOCATION,170402160109,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16059,DETAIL,ALLOCATION,170402160110,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16059,DETAIL,ALLOCATION,170602040301,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
,DETAIL,ALLOCATION,,IDWR,2016,32,Birch Creek,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402170102,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402170203,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402170302,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402170401,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402170402,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402170403,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402170501,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402170502,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402170503,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402170504,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402170601,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402170602,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402170603,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402170604,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402170701,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402170702,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402170703,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402170704,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402170705,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402180900,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16037,DETAIL,ALLOCATION,170402170101,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16037,DETAIL,ALLOCATION,170402170102,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16037,DETAIL,ALLOCATION,170402170103,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16037,DETAIL,ALLOCATION,170402170201,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16037,DETAIL,ALLOCATION,170402170202,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16037,DETAIL,ALLOCATION,170402170203,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16037,DETAIL,ALLOCATION,170402170301,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16037,DETAIL,ALLOCATION,170402170302,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16037,DETAIL,ALLOCATION,170402170401,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16037,DETAIL,ALLOCATION,170402170402,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16037,DETAIL,ALLOCATION,170402170403,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16037,DETAIL,ALLOCATION,170402170501,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16037,DETAIL,ALLOCATION,170402170504,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16037,DETAIL,ALLOCATION,170402170705,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16059,DETAIL,ALLOCATION,170402170102,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16059,DETAIL,ALLOCATION,170402170201,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16059,DETAIL,ALLOCATION,170402170202,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16059,DETAIL,ALLOCATION,170402170203,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16059,DETAIL,ALLOCATION,170402170301,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16059,DETAIL,ALLOCATION,170402170302,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16059,DETAIL,ALLOCATION,170402170705,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
,DETAIL,ALLOCATION,,IDWR,2016,33,Little Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402170701,IDWR,2016,34,Big Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402180201,IDWR,2016,34,Big Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402180507,IDWR,2016,34,Big Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402180601,IDWR,2016,34,Big Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402180603,IDWR,2016,34,Big Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402180604,IDWR,2016,34,Big Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402180605,IDWR,2016,34,Big Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402180607,IDWR,2016,34,Big Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402180608,IDWR,2016,34,Big Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402180702,IDWR,2016,34,Big Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402180703,IDWR,2016,34,Big Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402180704,IDWR,2016,34,Big Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402180705,IDWR,2016,34,Big Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402180706,IDWR,2016,34,Big Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402180801,IDWR,2016,34,Big Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402180802,IDWR,2016,34,Big Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402180803,IDWR,2016,34,Big Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402180804,IDWR,2016,34,Big Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402180805,IDWR,2016,34,Big Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402180900,IDWR,2016,34,Big Lost River,56,http://www.westernstateswater.org/Idaho
16023,DETAIL,ALLOCATION,170402181000,IDWR,2016,34,Big Lost River,56,http://www.westernstateswater.org/Idaho
16037,DETAIL,ALLOCATION,170000000000,IDWR,2016,34,Big Lost River,56,http://www.westernstateswater.org/Idaho
16037,DETAIL,ALLOCATION,170402180101,IDWR,2016,34,Big Lost River,56,http://www.westernstateswater.org/Idaho
16037,DETAIL,ALLOCATION,170402180102,IDWR,2016,34,Big Lost River,56,http://www.westernstateswater.org/Idaho
16037,DETAIL,ALLOCATION,170402180201,IDWR,2016,34,Big Lost River,56,http://www.westernstateswater.org/Idaho
16037,DETAIL,ALLOCATION,170402180202,IDWR,2016,34,Big Lost River,56,http://www.westernstateswater.org/Idaho
16037,DETAIL,ALLOCATION,170402180203,IDWR,2016,34,Big Lost River,56,http://www.westernstateswater.org/Idaho
16037,DETAIL,ALLOCATION,170402180205,IDWR,2016,34,Big Lost River,56,http://www.westernstateswater.org/Idaho
16037,DETAIL,ALLOCATION,170402180206,IDWR,2016,34,Big Lost River,56,http://www.westernstateswater.org/Idaho
16037,DETAIL,ALLOCATION,170402180303,IDWR,2016,34,Big Lost River,56,http://www.westernstateswater.org/Idaho
16037,DETAIL,ALLOCATION,170402180304,IDWR,2016,34,Big Lost River,56,http://www.westernstateswater.org/Idaho
16037,DETAIL,ALLOCATION,170402180401,IDWR,2016,34,Big Lost River,56,http://www.westernstateswater.org/Idaho
